Reference,Item number,Type,Word,Books Count,Books Total Count,Books Frequency per 1000 words,COCA Count,COCA Total Count,COCA Frequency per 1000 words,Movies Count,Movies Total Count,Movies Frequency per 1000 words,CHILDES Count,CHILDES Total Count,CHILDES Frequency per 1000 words,Average Frequency per 1000 Words
Ku & Anderson (2003),338,Target,painful,0,199877,0.0,158,5536628,0.0285372251847153,2,66112,0.0302516940948693,5,3826525,0.001306668583,0.01502389696564615
Ku & Anderson (2003),339,Input,fire,171,199877,0.8555261485813775,1438,5536628,0.2597248722507634,20,66112,0.3025169409486931,976,3826525,0.2550617074,0.4182074172952085
Ku & Anderson (2003),339,Target,fireplace,5,199877,0.0250153844614437,95,5536628,0.0171584581806832,0,66112,0.0,63,3826525,0.01646402415,0.014659466698031724
Levesque et al. (2019),340,Input,agree,3,199877,0.0150092306768662,283,5536628,0.051114143843509,2,66112,0.0302516940948693,33,3826525,0.008624012649,0.026249770316061127
Levesque et al. (2019),340,Target,agreeable,1,199877,0.0050030768922887,9,5536628,0.0016255381434331,0,66112,0.0,4,3826525,0.001045334866,0.00191848747543045
Levesque et al. (2019),341,Input,depend,0,199877,0.0,70,5536628,0.0126430744489245,0,66112,0.0,1,3826525,0.0002613337166,0.0032261020413811253
Levesque et al. (2019),341,Target,dependable,0,199877,0.0,16,5536628,0.0028898455883256,0,66112,0.0,1,3826525,0.0002613337166,0.0007877948262314
Levesque et al. (2019),342,Input,fear,22,199877,0.1100676916303526,692,5536628,0.1249858216950822,12,66112,0.1815101645692158,36,3826525,0.009408013798,0.10649292292316263
Levesque et al. (2019),342,Target,fearless,2,199877,0.0100061537845775,29,5536628,0.0052378451288401,1,66112,0.0151258470474346,0,3826525,0.0,0.00759246149021305
Levesque et al. (2019),343,Input,forget,21,199877,0.1050646147380639,707,5536628,0.1276950519341375,19,66112,0.2873910939012585,459,3826525,0.1199521759,0.16002573411836496
Levesque et al. (2019),343,Target,forgetful,0,199877,0.0,9,5536628,0.0016255381434331,0,66112,0.0,1,3826525,0.0002613337166,0.000471717965008275
Levesque et al. (2019),344,Input,knowledge,0,199877,0.0,286,5536628,0.0516559898913201,3,66112,0.0453775411423039,4,3826525,0.001045334866,0.024519716474906
Levesque et al. (2019),344,Target,knowledgeable,0,199877,0.0,12,5536628,0.0021673841912442,0,66112,0.0,1,3826525,0.0002613337166,0.00060717947696105
Levesque et al. (2019),345,Input,local,2,199877,0.0100061537845775,742,5536628,0.1340165891585998,3,66112,0.0453775411423039,5,3826525,0.001306668583,0.0476767381671203
Levesque et al. (2019),345,Target,locally,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
Levesque et al. (2019),346,Input,loud,58,199877,0.290178459752748,589,5536628,0.1063824407202362,1,66112,0.0151258470474346,415,3826525,0.1084534924,0.1300350599801047
Levesque et al. (2019),346,Target,loudness,0,199877,0.0,0,5536628,0.0,0,66112,0.0,0,3826525,0.0,0.0
Levesque et al. (2019),347,Input,measure,8,199877,0.04002461513831,189,5536628,0.0341363010120961,1,66112,0.0151258470474346,97,3826525,0.02534937051,0.028659033426960173
Levesque et al. (2019),347,Target,measurable,0,199877,0.0,2,5536628,0.0003612306985407,0,66112,0.0,0,3826525,0.0,9.0307674635175e-05
Levesque et al. (2019),348,Input,purpose,1,199877,0.0050030768922887,224,5536628,0.0404578382365584,3,66112,0.0453775411423039,36,3826525,0.009408013798,0.02506161751728775
Levesque et al. (2019),348,Target,purposeful,0,199877,0.0,5,5536628,0.0009030767463517,0,66112,0.0,0,3826525,0.0,0.000225769186587925
Levesque et al. (2019),349,Input,question,7,199877,0.0350215382460213,878,5536628,0.1585802766593674,14,66112,0.2117618586640851,321,3826525,0.08388812304,0.12231294915236844
Levesque et al. (2019),349,Target,questionable,0,199877,0.0,6,5536628,0.0010836920956221,0,66112,0.0,0,3826525,0.0,0.000270923023905525
Levesque et al. (2019),350,Input,respect,1,199877,0.0050030768922887,295,5536628,0.0532815280347532,7,66112,0.1058809293320425,6,3826525,0.0015680023,0.04143338413977111
Levesque et al. (2019),350,Target,respectful,0,199877,0.0,22,5536628,0.0039735376839477,0,66112,0.0,0,3826525,0.0,0.000993384420986925
Levesque et al. (2019),351,Input,rich,4,199877,0.020012307569155,628,5536628,0.1134264393417798,8,66112,0.1210067763794772,21,3826525,0.005488008049,0.064983382834853
Levesque et al. (2019),351,Target,richness,0,199877,0.0,10,5536628,0.0018061534927035,0,66112,0.0,0,3826525,0.0,0.000451538373175875
Levesque et al. (2019),352,Input,sense,7,199877,0.0350215382460213,836,5536628,0.1509944319900127,8,66112,0.1210067763794772,102,3826525,0.0266560391,0.08341969642887781
Levesque et al. (2019),352,Target,senseless,0,199877,0.0,7,5536628,0.0012643074448924,1,66112,0.0151258470474346,0,3826525,0.0,0.00409753862308175
Levesque et al. (2019),353,Input,serious,8,199877,0.04002461513831,610,5536628,0.1101753630549135,14,66112,0.2117618586640851,42,3826525,0.0109760161,0.09323446323932714
Levesque et al. (2019),353,Target,seriousness,0,199877,0.0,9,5536628,0.0016255381434331,0,66112,0.0,0,3826525,0.0,0.000406384535858275
Levesque et al. (2019),354,Input,slow,36,199877,0.1801107681223952,498,5536628,0.0899464439366343,9,66112,0.1361326234269119,206,3826525,0.05383474562,0.11500614527648535
Levesque et al. (2019),354,Target,slowness,0,199877,0.0,4,5536628,0.0007224613970814,0,66112,0.0,0,3826525,0.0,0.00018061534927035
Levesque et al. (2019),355,Input,smooth,26,199877,0.1300799991995077,340,5536628,0.061409218751919,1,66112,0.0151258470474346,94,3826525,0.02456536936,0.05779510858971533
Levesque et al. (2019),355,Target,smoothness,0,199877,0.0,8,5536628,0.0014449227941628,0,66112,0.0,0,3826525,0.0,0.0003612306985407
Levesque et al. (2019),356,Input,soft,58,199877,0.290178459752748,724,5536628,0.1307655128717334,2,66112,0.0302516940948693,343,3826525,0.0896374648,0.13520828287983766
Levesque et al. (2019),356,Target,softness,0,199877,0.0,11,5536628,0.0019867688419738,0,66112,0.0,0,3826525,0.0,0.00049669221049345
Levesque et al. (2019),357,Input,speech,0,199877,0.0,243,5536628,0.043889529872695,1,66112,0.0151258470474346,27,3826525,0.007056010349,0.0165178468172824
Levesque et al. (2019),357,Target,speechless,0,199877,0.0,34,5536628,0.0061409218751919,0,66112,0.0,2,3826525,0.0005226674332,0.0016658973270979752
Levesque et al. (2019),358,Input,taste,14,199877,0.0700430764920426,437,5536628,0.078928907631143,5,66112,0.0756292352371732,538,3826525,0.1405975395,0.0912996897150897
Levesque et al. (2019),358,Target,tasteless,0,199877,0.0,5,5536628,0.0009030767463517,1,66112,0.0151258470474346,1,3826525,0.0002613337166,0.0040725643775965745
Levesque et al. (2019),359,Input,weight,6,199877,0.0300184613537325,732,5536628,0.1322104356658962,2,66112,0.0302516940948693,31,3826525,0.008101345215,0.0501454840823745
Levesque et al. (2019),359,Target,weightless,0,199877,0.0,8,5536628,0.0014449227941628,2,66112,0.0302516940948693,0,3826525,0.0,0.007924154222258025
Levesque et al. (2019),360,Input,align,0,199877,0.0,3,5536628,0.000541846047811,0,66112,0.0,0,3826525,0.0,0.00013546151195275
Levesque et al. (2019),360,Target,alignment,0,199877,0.0,5,5536628,0.0009030767463517,1,66112,0.0151258470474346,0,3826525,0.0,0.004007230948446574
Levesque et al. (2019),361,Input,appraise,0,199877,0.0,0,5536628,0.0,0,66112,0.0,0,3826525,0.0,0.0
Levesque et al. (2019),361,Target,appraisal,0,199877,0.0,3,5536628,0.000541846047811,0,66112,0.0,0,3826525,0.0,0.00013546151195275
Levesque et al. (2019),362,Input,cease,0,199877,0.0,29,5536628,0.0052378451288401,2,66112,0.0302516940948693,1,3826525,0.0002613337166,0.008937718235077349
Levesque et al. (2019),362,Target,ceaseless,0,199877,0.0,4,5536628,0.0007224613970814,0,66112,0.0,0,3826525,0.0,0.00018061534927035
Levesque et al. (2019),363,Input,conceive,0,199877,0.0,14,5536628,0.0025286148897849,0,66112,0.0,1,3826525,0.0002613337166,0.000697487151596225
Levesque et al. (2019),363,Target,conceivable,0,199877,0.0,6,5536628,0.0010836920956221,0,66112,0.0,3,3826525,0.0007840011499,0.00046692331138052494
Levesque et al. (2019),364,Input,confine,0,199877,0.0,5,5536628,0.0009030767463517,0,66112,0.0,2,3826525,0.0005226674332,0.000356436044887925
Levesque et al. (2019),364,Target,confinement,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
Levesque et al. (2019),365,Input,coward,2,199877,0.0100061537845775,32,5536628,0.0057796911766512,5,66112,0.0756292352371732,1,3826525,0.0002613337166,0.022919103478750476
Levesque et al. (2019),365,Target,cowardly,0,199877,0.0,12,5536628,0.0021673841912442,1,66112,0.0151258470474346,3,3826525,0.0007840011499,0.0045193080971447
Levesque et al. (2019),366,Input,dispose,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,2,3826525,0.0005226674332,0.0007176667434286249
Levesque et al. (2019),366,Target,disposable,0,199877,0.0,32,5536628,0.0057796911766512,0,66112,0.0,0,3826525,0.0,0.0014449227941628
Levesque et al. (2019),367,Input,endorse,0,199877,0.0,3,5536628,0.000541846047811,1,66112,0.0151258470474346,0,3826525,0.0,0.0039169232738114
Levesque et al. (2019),367,Target,endorsement,0,199877,0.0,2,5536628,0.0003612306985407,0,66112,0.0,0,3826525,0.0,9.0307674635175e-05
Levesque et al. (2019),368,Input,envy,3,199877,0.0150092306768662,51,5536628,0.0092113828127878,1,66112,0.0151258470474346,2,3826525,0.0005226674332,0.00996728199257215
Levesque et al. (2019),368,Target,envious,0,199877,0.0,8,5536628,0.0014449227941628,0,66112,0.0,3,3826525,0.0007840011499,0.0005572309860157
Levesque et al. (2019),369,Input,eternal,1,199877,0.0050030768922887,36,5536628,0.0065021525737326,0,66112,0.0,0,3826525,0.0,0.002876307366505325
Levesque et al. (2019),369,Target,eternally,0,199877,0.0,9,5536628,0.0016255381434331,0,66112,0.0,1,3826525,0.0002613337166,0.000471717965008275
Levesque et al. (2019),370,Input,forgive,0,199877,0.0,130,5536628,0.0234799954051455,11,66112,0.1663843175217812,5,3826525,0.001306668583,0.047792745377481675
Levesque et al. (2019),370,Target,forgiveness,0,199877,0.0,31,5536628,0.0055990758273808,0,66112,0.0,0,3826525,0.0,0.0013997689568452
Levesque et al. (2019),371,Input,fright,7,199877,0.0350215382460213,41,5536628,0.0074052293200843,0,66112,0.0,13,3826525,0.003397338316,0.011456026470526398
Levesque et al. (2019),371,Target,frightful,3,199877,0.0150092306768662,9,5536628,0.0016255381434331,0,66112,0.0,2,3826525,0.0005226674332,0.004289359063374826
Levesque et al. (2019),372,Input,hazard,0,199877,0.0,35,5536628,0.0063215372244622,0,66112,0.0,1,3826525,0.0002613337166,0.00164571773526555
Levesque et al. (2019),372,Target,hazardous,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
Levesque et al. (2019),373,Input,install,1,199877,0.0050030768922887,18,5536628,0.0032510762868663,0,66112,0.0,0,3826525,0.0,0.00206353829478875
Levesque et al. (2019),373,Target,installment,0,199877,0.0,7,5536628,0.0012643074448924,0,66112,0.0,0,3826525,0.0,0.0003160768612231
Levesque et al. (2019),374,Input,mourn,0,199877,0.0,17,5536628,0.0030704609375959,0,66112,0.0,1,3826525,0.0002613337166,0.000832948663548975
Levesque et al. (2019),374,Target,mournful,0,199877,0.0,19,5536628,0.0034316916361366,0,66112,0.0,0,3826525,0.0,0.00085792290903415
Levesque et al. (2019),375,Input,nourish,0,199877,0.0,1,5536628,0.0001806153492703,0,66112,0.0,0,3826525,0.0,4.5153837317575e-05
Levesque et al. (2019),375,Target,nourishment,0,199877,0.0,13,5536628,0.0023479995405145,0,66112,0.0,0,3826525,0.0,0.000586999885128625
Levesque et al. (2019),376,Input,rehearse,1,199877,0.0050030768922887,17,5536628,0.0030704609375959,0,66112,0.0,0,3826525,0.0,0.00201838445747115
Levesque et al. (2019),376,Target,rehearsal,0,199877,0.0,30,5536628,0.0054184604781105,0,66112,0.0,0,3826525,0.0,0.001354615119527625
Levesque et al. (2019),377,Input,resent,0,199877,0.0,20,5536628,0.003612306985407,1,66112,0.0151258470474346,1,3826525,0.0002613337166,0.0047498719373603995
Levesque et al. (2019),377,Target,resentful,0,199877,0.0,7,5536628,0.0012643074448924,0,66112,0.0,0,3826525,0.0,0.0003160768612231
Levesque et al. (2019),378,Input,stain,1,199877,0.0050030768922887,36,5536628,0.0065021525737326,0,66112,0.0,9,3826525,0.00235200345,0.0034643082290053253
Levesque et al. (2019),378,Target,stainless,0,199877,0.0,16,5536628,0.0028898455883256,0,66112,0.0,0,3826525,0.0,0.0007224613970814
Levesque et al. (2019),379,Input,timid,0,199877,0.0,18,5536628,0.0032510762868663,0,66112,0.0,1,3826525,0.0002613337166,0.0008781025008665751
Levesque et al. (2019),379,Target,timidly,1,199877,0.0050030768922887,10,5536628,0.0018061534927035,0,66112,0.0,0,3826525,0.0,0.00170230759624805
Gómez (2009),380,Input,music,17,199877,0.0850523071689088,872,5536628,0.1574965845637453,5,66112,0.0756292352371732,507,3826525,0.1324961943,0.11266858031745683
Gómez (2009),380,Target,musician,0,199877,0.0,40,5536628,0.007224613970814,0,66112,0.0,5,3826525,0.001306668583,0.0021328206384535
Gómez (2009),381,Input,popular,2,199877,0.0100061537845775,304,5536628,0.0549070661781864,0,66112,0.0,9,3826525,0.00235200345,0.016816305853190976
Gómez (2009),381,Target,popularity,0,199877,0.0,31,5536628,0.0055990758273808,1,66112,0.0151258470474346,0,3826525,0.0,0.00518123071870385
Gómez (2009),382,Input,growth,0,199877,0.0,192,5536628,0.0346781470599072,2,66112,0.0302516940948693,3,3826525,0.0007840011499,0.016428460576169125
Gómez (2009),382,Target,grow,41,199877,0.205126152583839,775,5536628,0.1399768956845213,2,66112,0.0302516940948693,331,3826525,0.0865014602,0.11546405064080739
Gómez (2009),383,Input,slow,36,199877,0.1801107681223952,498,5536628,0.0899464439366343,9,66112,0.1361326234269119,206,3826525,0.05383474562,0.11500614527648535
Gómez (2009),383,Target,slowest,0,199877,0.0,10,5536628,0.0018061534927035,0,66112,0.0,2,3826525,0.0005226674332,0.000582205231475875
Gómez (2009),384,Input,science,5,199877,0.0250153844614437,403,5536628,0.072787985755951,5,66112,0.0756292352371732,24,3826525,0.006272009199,0.04492615366339198
Gómez (2009),384,Target,scientist,1,199877,0.0050030768922887,103,5536628,0.018603380974846,1,66112,0.0151258470474346,5,3826525,0.001306668583,0.010009743374392324
Gómez (2009),385,Input,four,97,199877,0.4852984585520095,2329,5536628,0.4206531484506454,18,66112,0.2722652468538238,1855,3826525,0.4847740443,0.4157477245391197
Gómez (2009),385,Target,fourth,6,199877,0.0300184613537325,320,5536628,0.057796911766512,1,66112,0.0151258470474346,64,3826525,0.01672535786,0.029916644506919773
Gómez (2009),386,Input,local,2,199877,0.0100061537845775,742,5536628,0.1340165891585998,3,66112,0.0453775411423039,5,3826525,0.001306668583,0.0476767381671203
Gómez (2009),386,Target,locality,0,199877,0.0,2,5536628,0.0003612306985407,0,66112,0.0,0,3826525,0.0,9.0307674635175e-05
Gómez (2009),387,Input,produce,0,199877,0.0,124,5536628,0.0223963033095234,0,66112,0.0,4,3826525,0.001045334866,0.00586040954388085
Gómez (2009),387,Target,production,0,199877,0.0,76,5536628,0.0137267665445466,0,66112,0.0,3,3826525,0.0007840011499,0.00362769192361165
Gómez (2009),388,Input,vary,0,199877,0.0,93,5536628,0.0167972274821425,0,66112,0.0,0,3826525,0.0,0.004199306870535625
Gómez (2009),388,Target,varied,0,199877,0.0,29,5536628,0.0052378451288401,1,66112,0.0151258470474346,0,3826525,0.0,0.005090923044068675
Gómez (2009),389,Input,wide,39,199877,0.1951199987992615,787,5536628,0.1421442798757655,1,66112,0.0151258470474346,175,3826525,0.04573340041,0.0995308815331154
Gómez (2009),389,Target,width,0,199877,0.0,26,5536628,0.0046959990810291,0,66112,0.0,0,3826525,0.0,0.001173999770257275
Gómez (2009),390,Input,assist,0,199877,0.0,74,5536628,0.0133655358460059,2,66112,0.0302516940948693,0,3826525,0.0,0.0109043074852188
Gómez (2009),390,Target,assistance,0,199877,0.0,180,5536628,0.032510762868663,0,66112,0.0,1,3826525,0.0002613337166,0.00819302414631575
Gómez (2009),391,Input,calm,8,199877,0.04002461513831,411,5536628,0.0742329085501138,5,66112,0.0756292352371732,57,3826525,0.01489602185,0.05119569519389925
Gómez (2009),391,Target,calmly,2,199877,0.0100061537845775,107,5536628,0.0193258423719274,0,66112,0.0,0,3826525,0.0,0.0073329990391262255
Gómez (2009),392,Input,magic,64,199877,0.3201969211064805,579,5536628,0.1045762872275327,1,66112,0.0151258470474346,260,3826525,0.06794676632,0.12696145542536194
Gómez (2009),392,Target,magician,1,199877,0.0050030768922887,62,5536628,0.0111981516547617,0,66112,0.0,11,3826525,0.002874670883,0.0047689748575126
Gómez (2009),393,Input,strong,42,199877,0.2101292294761278,922,5536628,0.1665273520272628,12,66112,0.1815101645692158,259,3826525,0.06768543261,0.1564630446706516
Gómez (2009),393,Target,strength,1,199877,0.0050030768922887,439,5536628,0.0792901383296837,11,66112,0.1663843175217812,11,3826525,0.002874670883,0.06338805090668839
Gómez (2009),394,Input,discuss,0,199877,0.0,197,5536628,0.0355812238062589,1,66112,0.0151258470474346,12,3826525,0.003136004599,0.013460768863173374
Gómez (2009),394,Target,discussion,1,199877,0.0050030768922887,131,5536628,0.0236606107544158,2,66112,0.0302516940948693,13,3826525,0.003397338316,0.015578180014393449
Gómez (2009),395,Input,appear,3,199877,0.0150092306768662,282,5536628,0.0509335284942387,2,66112,0.0302516940948693,11,3826525,0.002874670883,0.02476728103724355
Gómez (2009),395,Target,appearance,0,199877,0.0,129,5536628,0.0232993800558751,0,66112,0.0,1,3826525,0.0002613337166,0.0058901784431187754
Gómez (2009),396,Input,remark,0,199877,0.0,51,5536628,0.0092113828127878,1,66112,0.0151258470474346,0,3826525,0.0,0.0060843074650556
Gómez (2009),396,Target,remarkable,0,199877,0.0,73,5536628,0.0131849204967355,0,66112,0.0,3,3826525,0.0007840011499,0.0034922304116588748
Gómez (2009),397,Input,major,2,199877,0.0100061537845775,612,5536628,0.1105365937534542,11,66112,0.1663843175217812,0,3826525,0.0,0.07173176626495323
Gómez (2009),397,Target,majority,0,199877,0.0,73,5536628,0.0131849204967355,0,66112,0.0,1,3826525,0.0002613337166,0.003361563553333875
Gómez (2009),398,Input,density,0,199877,0.0,16,5536628,0.0028898455883256,1,66112,0.0151258470474346,0,3826525,0.0,0.0045039231589400494
